:START_ID,:END_ID,relation,:TYPE
HN4453,ETCM_Target_Genes_id_1451,target_is,target
HN4453,ETCM_Target_Genes_id_1729,target_is,target
HN4453,ETCM_Target_Genes_id_635,target_is,target
HN4453,ETCM_Target_Genes_id_303,target_is,target
HN4453,ETCM_Target_Genes_id_1308,target_is,target
HN4453,ETCM_Target_Genes_id_391,target_is,target
HN4453,ETCM_Target_Genes_id_944,target_is,target
HN4453,ETCM_Target_Genes_id_1358,target_is,target
HN4453,ETCM_Target_Genes_id_392,target_is,target
HN4453,ETCM_Target_Genes_id_1600,target_is,target
HN4453,ETCM_Target_Genes_id_686,target_is,target
HN4453,ETCM_Target_Genes_id_687,target_is,target
HN4453,ETCM_Target_Genes_id_930,target_is,target
HN4453,ETCM_Target_Genes_id_931,target_is,target
HN4453,ETCM_Target_Genes_id_1024,target_is,target
HN4453,ETCM_Target_Genes_id_1697,target_is,target
HN4453,ETCM_Target_Genes_id_473,target_is,target
HN4453,ETCM_Target_Genes_id_684,target_is,target
HN4453,ETCM_Target_Genes_id_1628,target_is,target
HN4453,ETCM_Target_Genes_id_300,target_is,target
HN4453,ETCM_Target_Genes_id_88,target_is,target
HN4453,ETCM_Target_Genes_id_529,target_is,target
HN4453,ETCM_Target_Genes_id_530,target_is,target
HN4453,ETCM_Target_Genes_id_612,target_is,target
HN4453,ETCM_Target_Genes_id_531,target_is,target
HN4453,ETCM_Target_Genes_id_613,target_is,target
HN4453,ETCM_Target_Genes_id_614,target_is,target
HN4453,ETCM_Target_Genes_id_304,target_is,target
HN4453,ETCM_Target_Genes_id_615,target_is,target
HN4453,ETCM_Target_Genes_id_1115,target_is,target
HN4453,ETCM_Target_Genes_id_36,target_is,target
HN4453,ETCM_Target_Genes_id_308,target_is,target
HN4453,ETCM_Target_Genes_id_379,target_is,target
HN4453,ETCM_Target_Genes_id_2066,target_is,target
HN4453,ETCM_Target_Genes_id_117,target_is,target
HN4453,ETCM_Target_Genes_id_74,target_is,target
HN4453,ETCM_Target_Genes_id_667,target_is,target
HN3725,ETCM_Target_Genes_id_1483,target_is,target
HN3725,ETCM_Target_Genes_id_2110,target_is,target
HN3725,ETCM_Target_Genes_id_1489,target_is,target
HN3725,ETCM_Target_Genes_id_1601,target_is,target
HN3725,ETCM_Target_Genes_id_1100,target_is,target
HN3725,ETCM_Target_Genes_id_454,target_is,target
HN3725,ETCM_Target_Genes_id_1101,target_is,target
HN3725,ETCM_Target_Genes_id_754,target_is,target
HN3725,ETCM_Target_Genes_id_455,target_is,target
HN3725,ETCM_Target_Genes_id_338,target_is,target
