:START_ID,:END_ID,relation,:TYPE
ETCM_XHCF_2676,5921,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6683,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17725,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2775,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7333,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14662,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20018,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2300,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10784,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13109,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10007,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8108,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,852,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,18685,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5765,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7513,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14289,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15278,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12635,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16261,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1030,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3774,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16181,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8309,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20083,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8972,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8098,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15604,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2387,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14063,chemical_protein_link,chemical_protein_link
